patients_per_clinic_block,num_med_techs,num_rooms,num_rooms_per_provider,num_physicians,vitals_time_mean,vitals_time_cv2,exam_time_mean,exam_time_cv2,post_exam_time_mean,post_exam_time_cv2,room_turnover_time_mean,room_turnover_time_cv2,off_util_staff,off_util_physician,off_util_room,staff_eff_ia_time_mean,staff_eff_svc_time_mean,staff_eff_svc_time_cv2,exam_eff_ia_time_mean,exam_eff_svc_time_mean,exam_eff_svc_time_cv2,mean_wait_i_dm1,mean_wait_p_dm1,mean_wait_r_dm1,mean_wait_rp_dm1,mean_wait_i,mean_wait_r,mean_wait_p,mean_wait_rp,mean_time_in_system,mean_eod
20,4,4,2,2,6,0.2,20,0.5,8,0.5,2.5,0.14285714285714285,0.34375,0.8333333333333334,0.6354166666666666,24.0,8.25,0.5274468413247649,24.0,48.37754490093075,1.7518603406837772,0.5647511067381382,17.31279379419262,2.808736924568032,20.12153071876065,0.0311815775281112,1.7447851174738995,4.741814095385346,6.486599212859245,41.227742093289855,269.23146431271
24,4,4,2,2,6,0.2,20,0.5,8,0.5,2.5,0.14285714285714285,0.4125,1.0,0.7625,20.0,8.25,0.5274468413247649,20.0,59.49156227712695,2.4239431309001565,1.0479357411606054,27.94362653596635,10.549794218721233,38.493420754687584,0.0346859133892057,6.983709230149632,7.321470942834502,14.305180172984128,48.98315219994297,290.39125710773584
28,4,4,2,2,6,0.2,20,0.5,8,0.5,2.5,0.14285714285714285,0.48125,1.1666666666666667,0.8895833333333333,17.142857142857142,8.25,0.5274468413247649,17.142857142857142,73.40705645850065,3.6207730214092577,1.7212487971970079,41.185807661303635,32.25653651611719,73.44234417742082,0.0377896593451618,20.323844879301014,9.843211577198138,30.16705645649915,65.1986458360456,325.10761334764675
32,4,4,2,2,6,0.2,20,0.5,8,0.5,2.5,0.14285714285714285,0.55,1.3333333333333333,1.0166666666666666,15.0,8.25,0.5274468413247649,15.0,89.70730067241871,5.790125263588085,2.6263632956728618,56.58093737674586,74.38354721900183,130.96448459574768,0.0313053361113712,36.422508046247465,10.85580346089894,47.27831150714641,82.21425736185674,362.1142506812336
32,4,4,2,2,9,0.2,10,0.5,8,0.5,2.5,0.14285714285714285,0.65,0.6666666666666666,0.6833333333333333,15.0,9.75,0.4155454643027901,15.0,31.315707388755968,0.7738092040322136,5.1373286289554425,5.678378759800523,2.1217180133367344,7.800096773137257,0.1326099470703821,0.7579955513342662,1.3838625503326591,2.1418581016669256,30.191995114648265,262.13597300843713
36,4,4,2,2,9,0.2,10,0.5,8,0.5,2.5,0.14285714285714285,0.73125,0.75,0.76875,13.333333333333334,9.75,0.4155454643027901,13.333333333333334,36.24758975568225,0.8109262640852034,7.481551808508886,8.266037947173363,5.587601257030605,13.853639204203969,0.2586602467186939,1.9559210298170475,1.8123406608680015,3.768261690685049,32.00774781548229,268.05971645486784
40,4,4,2,2,9,0.2,10,0.5,8,0.5,2.5,0.14285714285714285,0.8125,0.8333333333333334,0.8541666666666666,12.0,9.75,0.4155454643027901,12.0,42.67105586928201,0.9560860079068383,10.53971285922419,11.631343010057819,14.874844239691152,26.50618724974897,0.457718648659359,4.736538207594593,2.1562742406034388,6.892812448198032,35.316897575398464,271.91552931455647
44,4,4,2,2,9,0.2,10,0.5,8,0.5,2.5,0.14285714285714285,0.89375,0.9166666666666666,0.9395833333333333,10.909090909090908,9.75,0.4155454643027901,10.909090909090908,50.794773280289846,1.1432224846087176,14.418969577599258,15.875803702690591,36.02208250428221,51.8978862069728,0.7437997543413901,11.037573659289126,2.799328594635717,13.836902253924842,42.68329540235585,288.7506057732159
48,4,4,2,2,9,0.2,10,0.5,8,0.5,2.5,0.14285714285714285,0.975,1.0,1.025,10.0,9.75,0.4155454643027901,10.0,60.7281963975629,1.2859281024641847,19.18153307279817,21.046663324764726,72.72781612092025,93.77447944568497,1.0982365460460393,19.578262444208143,2.8178646554625657,22.396127099670707,51.772048800974034,307.1267510371019
24,4,4,2,2,9,0.2,15,0.5,8,0.5,2.5,0.14285714285714285,0.4875,0.75,0.6375,20.0,9.75,0.4155454643027901,20.0,38.46437122087461,1.3547147803136537,2.0898356514787633,10.874535569395848,1.9759385093250206,12.850474078720868,0.02508708969055,0.8840945761733962,2.3023410972542933,3.186435673427689,35.87626980482437,268.3731201089029
28,4,4,2,2,9,0.2,15,0.5,8,0.5,2.5,0.14285714285714285,0.56875,0.875,0.74375,17.142857142857142,9.75,0.4155454643027901,17.142857142857142,45.87354972631302,1.7257281669666553,3.380399596142134,16.99315013017089,6.384000497092023,23.377150627262914,0.0930444477390373,2.585822853631303,3.928763334485193,6.514586188116494,39.32657801796312,274.386923877819
32,4,4,2,2,9,0.2,15,0.5,8,0.5,2.5,0.14285714285714285,0.65,1.0,0.85,15.0,9.75,0.4155454643027901,15.0,55.500758913397334,2.427618114263103,5.1373286289554425,24.86343028444189,19.20117050136886,44.064600785810754,0.1222685119913579,10.108684368731137,5.35169214517721,15.460376513908349,48.38714719819103,291.4877675585451
36,4,4,2,2,9,0.2,15,0.5,8,0.5,2.5,0.14285714285714285,0.73125,1.125,0.95625,13.333333333333334,9.75,0.4155454643027901,13.333333333333334,67.39990406819662,3.440278249357808,7.481551808508886,34.41835225968773,47.9619853874548,82.38033764714254,0.167903786913899,22.889651643695515,6.540390658030517,29.43004230172604,62.62822357387535,322.1682207277229
40,4,4,2,2,9,0.2,15,0.5,8,0.5,2.5,0.14285714285714285,0.8125,1.25,1.0625,12.0,9.75,0.4155454643027901,12.0,81.47634423254485,4.376305032353159,10.53971285922419,45.43663137332065,95.24519345614286,140.6818248294635,0.2747671913987038,34.384302739879736,6.692711464323749,41.077014204203486,74.16864170585836,344.7218327794469
16,4,4,2,2,9,0.2,20,0.5,8,0.5,2.5,0.14285714285714285,0.325,0.6666666666666666,0.5083333333333333,30.0,9.75,0.4155454643027901,30.0,40.50606604985761,1.3062857915095487,0.543201095297456,9.462864954560157,0.6451744590347899,10.108039413594947,0.014470794476088,0.1674331402533229,1.9735612975347772,2.1409944377881,39.60605013779814,259.90965013013613
20,4,4,2,2,9,0.2,20,0.5,8,0.5,2.5,0.14285714285714285,0.40625,0.8333333333333334,0.6354166666666666,24.0,9.75,0.4155454643027901,24.0,48.98006964029695,1.7313498345270082,1.1672758461043364,17.31279379419262,2.9490858980658587,20.26187969225848,0.0243786664396332,2.102521477294438,4.740280791917267,6.842802269211704,44.56038677325255,276.0741683393823
24,4,4,2,2,9,0.2,20,0.5,8,0.5,2.5,0.14285714285714285,0.4875,1.0,0.7625,20.0,9.75,0.4155454643027901,20.0,60.53346218744511,2.423519916625715,2.0898356514787633,27.94362653596635,11.221489029435794,39.16511556540215,0.0148190842611115,6.536156944106064,7.633724358136972,14.169881302243036,52.04155677327279,294.80875921177375
28,4,4,2,2,9,0.2,20,0.5,8,0.5,2.5,0.14285714285714285,0.56875,1.1666666666666667,0.8895833333333333,17.142857142857142,9.75,0.4155454643027901,17.142857142857142,75.06620725744577,3.7376559626691575,3.380399596142134,41.185807661303635,34.428851248246026,75.61465890954966,0.0332895786882856,19.85042933474824,9.688435760154109,29.538865094902334,67.51437923992637,328.7393444305333
32,4,4,2,2,9,0.2,20,0.5,8,0.5,2.5,0.14285714285714285,0.65,1.3333333333333333,1.0166666666666666,15.0,9.75,0.4155454643027901,15.0,92.2182660057013,5.836068596687237,5.1373286289554425,56.58093737674586,79.14024693591031,135.72118431265616,0.0495683450299968,36.81092991846889,10.841438324530014,47.6523682429989,85.59861324394961,363.73283412912366
32,4,4,2,2,12,0.2,10,0.5,8,0.5,2.5,0.14285714285714285,0.75,0.6666666666666666,0.6833333333333333,15.0,11.25,0.4016011614537855,15.0,35.15082652854513,0.664036725473762,8.972447768744606,5.678378759800523,3.3905009228119396,9.068879682612463,0.3810817672339204,0.8605662234833446,1.3218391437407289,2.182405367224073,33.6217416376951,264.1794030192062
36,4,4,2,2,12,0.2,10,0.5,8,0.5,2.5,0.14285714285714285,0.84375,0.75,0.76875,13.333333333333334,11.25,0.4016011614537855,13.333333333333334,41.7516419656528,0.76977332157646,12.98560401847944,8.266037947173363,9.767610642323634,18.033648589497,0.7549242811517632,2.3361148035872774,1.6856621622413526,4.021776965828629,36.07352220530724,270.17168267777515
40,4,4,2,2,12,0.2,10,0.5,8,0.5,2.5,0.14285714285714285,0.9375,0.8333333333333334,0.8541666666666666,12.0,11.25,0.4016011614537855,12.0,50.21164928488322,0.906091629632048,18.080306274825407,11.631343010057819,26.411432918805144,38.042775928862966,1.2655999284545008,6.796340845804021,2.437448510156336,9.233789355960358,42.26425276294,280.3422278535422
44,4,4,2,2,12,0.2,10,0.5,8,0.5,2.5,0.14285714285714285,1.03125,0.9166666666666666,0.9395833333333333,10.909090909090908,11.25,0.4016011614537855,10.909090909090908,60.66505044032603,0.9956112221424784,24.28924673763544,15.875803702690591,59.275812991028076,75.15161669371867,2.340248039376836,14.673124979187952,2.5165153734247308,17.18964035261268,51.83619141464205,297.148524938641
48,4,4,2,2,12,0.2,10,0.5,8,0.5,2.5,0.14285714285714285,1.125,1.0,1.025,10.0,11.25,0.4016011614537855,10.0,73.10334153080811,1.0315955352119994,31.556678206043383,21.046663324764726,108.90334474569651,129.95000807046125,3.590889898733782,26.32683280218349,2.38474869114576,28.71158149332926,65.41101411754701,326.7406511855511
24,4,4,2,2,12,0.2,15,0.5,8,0.5,2.5,0.14285714285714285,0.5625,0.75,0.6375,20.0,11.25,0.4016011614537855,20.0,40.06835566714466,1.2436540774871632,3.6938200977488074,10.874535569395848,2.330502473435,13.205038042830848,0.0714903698932128,0.8897378409560817,2.8788542645228308,3.768592105478912,39.88728104118493,269.9368344735692
28,4,4,2,2,12,0.2,15,0.5,8,0.5,2.5,0.14285714285714285,0.65625,0.875,0.74375,17.142857142857142,11.25,0.4016011614537855,17.142857142857142,48.42147517433525,1.5239612736709183,5.928325044164359,16.99315013017089,7.843955781013997,24.837105911184885,0.132776822836398,3.3769427626847017,4.014968905215147,7.391911667899851,43.6263433242098,278.1505596425367
32,4,4,2,2,12,0.2,15,0.5,8,0.5,2.5,0.14285714285714285,0.75,1.0,0.85,15.0,11.25,0.4016011614537855,15.0,59.3358780531865,2.0422207354832307,8.972447768744606,24.86343028444189,23.98455611781945,48.84798640226134,0.2909535305145498,10.633080160530971,5.836373695700421,16.4694538562314,52.67099469650718,296.57201807276937
36,4,4,2,2,12,0.2,15,0.5,8,0.5,2.5,0.14285714285714285,0.84375,1.125,0.95625,13.333333333333334,11.25,0.4016011614537855,13.333333333333334,72.90395627816717,2.60251501794827,12.98560401847944,34.41835225968773,58.83901393060536,93.25736619029308,0.5722639154547572,19.43958170292608,6.049827868642823,25.489409571568903,62.23283881023672,323.7720728558761
40,4,4,2,2,12,0.2,15,0.5,8,0.5,2.5,0.14285714285714285,0.9375,1.25,1.0625,12.0,11.25,0.4016011614537855,12.0,89.01693764814605,2.943229198969451,18.080306274825407,45.43663137332065,113.91023578100649,159.34686715432713,0.8390580981890666,33.79032934232069,6.384064526256595,40.17439386857728,77.14807377094995,351.510668710918
16,4,4,2,2,12,0.2,20,0.5,8,0.5,2.5,0.14285714285714285,0.375,0.6666666666666666,0.5083333333333333,30.0,11.25,0.4016011614537855,30.0,40.98756474580101,1.2980480367665599,1.0246997912408533,9.462864954560157,0.6803174128959756,10.143182367456133,0.0052655697906152,0.2519137595272497,2.4347585505377225,2.686672310064972,43.87432066655831,268.28810248698886
20,4,4,2,2,12,0.2,20,0.5,8,0.5,2.5,0.14285714285714285,0.46875,0.8333333333333334,0.6354166666666666,24.0,11.25,0.4016011614537855,24.0,49.91737996941176,1.6877455851115335,2.1045861752191484,17.31279379419262,3.1766640626465388,20.489457856839156,0.0134745143779795,1.8632448770061216,4.967820063050779,6.831064940056902,47.87507791893491,282.3888332972849
24,4,4,2,2,12,0.2,20,0.5,8,0.5,2.5,0.14285714285714285,0.5625,1.0,0.7625,20.0,11.25,0.4016011614537855,20.0,62.13744663371515,2.362880536912758,3.6938200977488074,27.94362653596635,12.302950646211329,40.246577182177674,0.0457239127684472,7.856222179872592,8.46863706912874,16.324859249001335,57.87538708207551,309.0486293233896
28,4,4,2,2,12,0.2,20,0.5,8,0.5,2.5,0.14285714285714285,0.65625,1.1666666666666667,0.8895833333333333,17.142857142857142,11.25,0.4016011614537855,17.142857142857142,77.614132705468,3.6022020204393317,5.928325044164359,41.185807661303635,37.865445489358144,79.05125315066178,0.0996597056840441,19.71889935165001,9.708700764590036,29.42760011624005,70.9364789415996,335.510710459599
32,4,4,2,2,12,0.2,20,0.5,8,0.5,2.5,0.14285714285714285,0.75,1.3333333333333333,1.0166666666666666,15.0,11.25,0.4016011614537855,15.0,96.05338514549045,5.14592212287306,8.972447768744606,56.58093737674586,86.49905313048936,143.0799905072352,0.1592821837570226,38.18665819938391,10.927185230895818,49.1138434302797,90.67398461051616,372.6270250383699
32,4,6,3,2,6,0.2,10,0.5,2,0.5,2.5,0.14285714285714285,0.35,0.6666666666666666,0.32222222222222224,15.0,5.25,0.41889262235208136,15.0,20.56611559431254,1.5222254413529563,0.3877368345120139,5.678378759800523,0.0460846515050101,5.724463411305534,0.0022550167537055,0.0,1.381714849109671,1.381714849109671,19.784400319628848,249.7114966275676
36,4,6,3,2,6,0.2,10,0.5,2,0.5,2.5,0.14285714285714285,0.39375,0.75,0.3625,13.333333333333334,5.25,0.41889262235208136,13.333333333333334,23.347510028513437,1.8223946167843688,0.5814720813400729,8.266037947173363,0.1474383955430535,8.413476342716416,0.0002224585813868,0.0471111031471075,2.5597071825681628,2.606818285715271,21.00899019580129,254.0390103835947
40,4,6,3,2,6,0.2,10,0.5,2,0.5,2.5,0.14285714285714285,0.4375,0.8333333333333334,0.4027777777777778,12.0,5.25,0.41889262235208136,12.0,26.95618989114387,2.2552045014006934,0.8248468810860539,11.631343010057819,0.42085488060963583,12.052197890667454,0.0019647871786468,0.5105040589705887,4.3534192211062654,4.863923280076854,23.23876681524341,256.11957582247896
44,4,6,3,2,6,0.2,10,0.5,2,0.5,2.5,0.14285714285714285,0.48125,0.9166666666666666,0.44305555555555554,10.909090909090908,5.25,0.41889262235208136,10.909090909090908,31.500900295619903,2.951773327182669,1.1250965929293153,15.875803702690591,1.1252315469349592,17.001035249625552,0.004327533529323,0.9724898652004416,6.01484251658645,6.987332381786892,25.261233374502684,259.6197449471392
48,4,6,3,2,6,0.2,10,0.5,2,0.5,2.5,0.14285714285714285,0.525,1.0,0.48333333333333334,10.0,5.25,0.41889262235208136,10.0,37.038678729486485,4.114180368175564,1.4920154047217566,21.046663324764726,2.9467126203551293,23.993375945119855,0.0070909670417156,2.0445514269951164,9.042219153813647,11.08677058080876,29.319343830362804,270.55855299116536
24,4,6,3,2,6,0.2,15,0.5,2,0.5,2.5,0.14285714285714285,0.2625,0.75,0.325,20.0,5.25,0.41889262235208136,20.0,30.503924391183066,1.7898230217969766,0.12938882178722125,10.874535569395848,0.10945294670360856,10.983988516099457,0.0009631819091296,0.0151444210847459,3.0437284678980405,3.0588728889827865,26.4735639846064,255.13474686782044
28,4,6,3,2,6,0.2,15,0.5,2,0.5,2.5,0.14285714285714285,0.30625,0.875,0.37916666666666665,17.142857142857142,5.25,0.41889262235208136,17.142857142857142,36.73151061671137,2.353133683263535,0.23836048654047884,16.99315013017089,0.4833343221747284,17.476484452345616,0.0,0.2843812666284323,6.527347925484892,6.811729192113323,30.38710405448378,268.8799372676687
32,4,6,3,2,6,0.2,15,0.5,2,0.5,2.5,0.14285714285714285,0.35,1.0,0.43333333333333335,15.0,5.25,0.41889262235208136,15.0,44.7511671189539,3.1526759001112032,0.3877368345120139,24.86343028444189,1.7393838382559261,26.602814122697815,0.0007544420252099,1.371017808789752,10.67654173163086,12.047559540420616,35.38106398147578,277.74435749334623
36,4,6,3,2,6,0.2,15,0.5,2,0.5,2.5,0.14285714285714285,0.39375,1.125,0.4875,13.333333333333334,5.25,0.41889262235208136,13.333333333333334,54.499824341027804,4.397588269411065,0.5814720813400729,34.41835225968773,5.6408203926356215,40.059172652323355,0.0,5.530757352146718,15.655818302876169,21.18657565502289,44.511308522041816,296.92944035775304
40,4,6,3,2,6,0.2,15,0.5,2,0.5,2.5,0.14285714285714285,0.4375,1.25,0.5416666666666666,12.0,5.25,0.41889262235208136,12.0,65.76147825440671,6.47700719869727,0.8248468810860539,45.43663137332065,16.442343145942996,61.87897451926365,0.0012202356016535,14.78285920102666,20.44797923063477,35.230838431661454,58.70017947646942,326.96863378721446
16,4,6,3,2,6,0.2,20,0.5,2,0.5,2.5,0.14285714285714285,0.175,0.6666666666666666,0.2722222222222222,30.0,5.25,0.41889262235208136,30.0,33.98052663052181,1.427465873226963,0.01766167596165362,9.462864954560157,0.029161918073061052,9.492026872633218,0.0,0.0,2.1625023262608902,2.1625023262608902,30.83347092649506,253.44183005660955
20,4,6,3,2,6,0.2,20,0.5,2,0.5,2.5,0.14285714285714285,0.21875,0.8333333333333334,0.3402777777777778,24.0,5.25,0.41889262235208136,24.0,41.87012072501818,1.986762370801802,0.05732693082556465,17.31279379419262,0.2584467038611294,17.571240498053747,0.0,0.1204733146688588,6.403644592975902,6.5241179076447615,34.93359668194974,265.94773407950663
24,4,6,3,2,6,0.2,20,0.5,2,0.5,2.5,0.14285714285714285,0.2625,1.0,0.4083333333333333,20.0,5.25,0.41889262235208136,20.0,52.57301535775357,2.75408402378061,0.12938882178722125,27.94362653596635,1.3488069717331896,29.29243350769954,0.0,0.6213895591690454,12.78416855240276,13.405558111571809,41.83443717853971,281.1262392430559
28,4,6,3,2,6,0.2,20,0.5,2,0.5,2.5,0.14285714285714285,0.30625,1.1666666666666667,0.47638888888888886,17.142857142857142,5.25,0.41889262235208136,17.142857142857142,65.92416814784411,3.79518407503717,0.23836048654047884,41.185807661303635,5.409940741754648,46.59574840305828,0.0,6.12818168397119,22.04915404190871,28.17733572587991,57.16412650227316,319.5261988580708
32,4,6,3,2,6,0.2,20,0.5,2,0.5,2.5,0.14285714285714285,0.35,1.3333333333333333,0.5444444444444444,15.0,5.25,0.41889262235208136,15.0,81.46867421125786,5.325380486462737,0.3877368345120139,56.58093737674586,17.825662184822292,74.40659956156816,0.0,16.467182068685208,27.523512389719663,43.99069445840487,72.6715431148698,350.1021682684891
32,4,6,3,2,9,0.2,10,0.5,2,0.5,2.5,0.14285714285714285,0.45,0.6666666666666666,0.32222222222222224,15.0,6.75,0.4667362946679891,15.0,21.32816765394807,1.457393639566219,1.1497888941475465,5.678378759800523,0.05642188922983094,5.734800649030355,0.0031453646754472,0.0,1.7782474910606834,1.7782474910606834,23.404711629000488,251.6176964492032
36,4,6,3,2,9,0.2,10,0.5,2,0.5,2.5,0.14285714285714285,0.50625,0.75,0.3625,13.333333333333334,6.75,0.4667362946679891,13.333333333333334,24.4449903716326,1.6829504089360379,1.678952424459236,8.266037947173363,0.1840693547664702,8.450107301939832,0.011063953349128,0.0143786941494005,2.770021694009437,2.7844003881588373,24.217138972591048,254.90104953251583
40,4,6,3,2,9,0.2,10,0.5,2,0.5,2.5,0.14285714285714285,0.5625,0.8333333333333334,0.4027777777777778,12.0,6.75,0.4667362946679891,12.0,28.48633069687325,2.0471947141965137,2.35498768681543,11.631343010057819,0.535889254876042,12.16723226493386,0.0221387964256263,0.0327308627358195,3.818104655287353,3.850835518023173,25.173694580421024,259.28933119757704
44,4,6,3,2,9,0.2,10,0.5,2,0.5,2.5,0.14285714285714285,0.61875,0.9166666666666666,0.44305555555555554,10.909090909090908,6.75,0.4667362946679891,10.909090909090908,33.58896769246477,2.668902398555736,3.2131639897741806,15.875803702690591,1.4720159282523009,17.347819630942894,0.0294536229916289,0.5347523230565333,5.985344782700887,6.52009710575742,27.82055096517948,263.2844437078656
48,4,6,3,2,9,0.2,10,0.5,2,0.5,2.5,0.14285714285714285,0.675,1.0,0.48333333333333334,10.0,6.75,0.4667362946679891,10.0,39.84544834796292,3.558432662672162,4.298785023198197,21.046663324764726,4.0123217335027235,25.05898505826745,0.0734093091393528,3.1987114574443187,8.945716427184907,12.144427884629229,33.51641901076762,275.73515310001386
24,4,6,3,2,9,0.2,15,0.5,2,0.5,2.5,0.14285714285714285,0.3375,0.75,0.325,20.0,6.75,0.4667362946679891,20.0,30.810070235053896,1.7750044673083312,0.43553466565804944,10.874535569395848,0.11533471897282875,10.989870288368676,0.0,0.0198231388762308,3.724826213211692,3.7446493520879223,30.323632403010915,260.7536179894648
28,4,6,3,2,9,0.2,15,0.5,2,0.5,2.5,0.14285714285714285,0.39375,0.875,0.37916666666666665,17.142857142857142,6.75,0.4667362946679891,17.142857142857142,37.23459284587015,2.3319155788135006,0.741442715699255,16.99315013017089,0.513468095630785,17.506618225801674,0.0007534827041345,0.3080533869826302,6.790415180645881,7.098468567628512,33.5297431632722,266.7492530911244
32,4,6,3,2,9,0.2,15,0.5,2,0.5,2.5,0.14285714285714285,0.45,1.0,0.43333333333333335,15.0,6.75,0.4667362946679891,15.0,45.51321917858944,3.218600921950897,1.1497888941475465,24.86343028444189,1.8643335815876019,26.72776386602949,0.0026649567820286,1.6948682343486476,12.848892123839772,14.543760358188422,41.20611324682143,282.8333076825015
36,4,6,3,2,9,0.2,15,0.5,2,0.5,2.5,0.14285714285714285,0.50625,1.125,0.4875,13.333333333333334,6.75,0.4667362946679891,13.333333333333334,55.59730468414696,4.767189643823225,1.678952424459236,34.41835225968773,6.110229209789505,40.52858146947723,0.0042408676109268,6.697017127535202,17.53500496889849,24.2320220964337,50.88526238869184,303.9823917719113
40,4,6,3,2,9,0.2,15,0.5,2,0.5,2.5,0.14285714285714285,0.5625,1.25,0.5416666666666666,12.0,6.75,0.4667362946679891,12.0,67.29161906013607,7.256620981688637,2.35498768681543,45.43663137332065,17.87959922571302,63.31623059903367,0.0139408153830845,13.763244273717136,19.687335490616448,33.45057976433359,59.81789500150028,326.2655366001218
16,4,6,3,2,9,0.2,20,0.5,2,0.5,2.5,0.14285714285714285,0.225,0.6666666666666666,0.2722222222222222,30.0,6.75,0.4667362946679891,30.0,34.046921908588914,1.4270959061522406,0.08405695402876123,9.462864954560157,0.02952973788324658,9.492394692443403,0.0,0.0,2.404166286950991,2.404166286950991,34.14000766368004,258.21362078025544
20,4,6,3,2,9,0.2,20,0.5,2,0.5,2.5,0.14285714285714285,0.28125,0.8333333333333334,0.3402777777777778,24.0,6.75,0.4667362946679891,24.0,42.032297806159626,1.9809990989765698,0.21950401196701108,17.31279379419262,0.2633487674313096,17.57614256162393,0.0,0.1628571596310308,6.4642683668406775,6.627125526471709,38.03918683770748,268.2075800560221
24,4,6,3,2,9,0.2,20,0.5,2,0.5,2.5,0.14285714285714285,0.3375,1.0,0.4083333333333333,20.0,6.75,0.4667362946679891,20.0,52.87916120162439,2.7631970701880872,0.43553466565804944,27.94362653596635,1.3817192100948705,29.32534574606122,0.0009347092612079,1.2815581335796324,12.681736445028257,13.96329457860789,45.74059943170982,288.9718385125509
28,4,6,3,2,9,0.2,20,0.5,2,0.5,2.5,0.14285714285714285,0.39375,1.1666666666666667,0.47638888888888886,17.142857142857142,6.75,0.4667362946679891,17.142857142857142,66.42725037700289,3.960795008926543,0.741442715699255,41.185807661303635,5.571954874454733,46.75776253575837,0.0014326246060376,5.819899990841606,21.66882091407177,27.48872090491338,59.49125637537627,321.2339554654061
32,4,6,3,2,9,0.2,20,0.5,2,0.5,2.5,0.14285714285714285,0.45,1.3333333333333333,0.5444444444444444,15.0,6.75,0.4667362946679891,15.0,82.2307262708934,6.020360504346126,1.1497888941475465,56.58093737674586,18.407310529224326,74.98824790597018,0.003143341496186,14.382510829902005,26.59876633849657,40.98127716839858,72.58413032490968,349.5146951731476
32,4,6,3,2,12,0.2,10,0.5,2,0.5,2.5,0.14285714285714285,0.55,0.6666666666666666,0.32222222222222224,15.0,8.25,0.45870431169349624,15.0,22.804742055473383,1.2692815078011415,2.6263632956728618,5.678378759800523,0.08090994337237395,5.759288703172897,0.0172577034200769,0.0,1.5702489475124992,1.5702489475124992,25.962611108098358,255.6673673560296
36,4,6,3,2,12,0.2,10,0.5,2,0.5,2.5,0.14285714285714285,0.61875,0.75,0.3625,13.333333333333334,8.25,0.45870431169349624,13.333333333333334,26.588248011082328,1.3504255670402452,3.8222100639089636,8.266037947173363,0.2729519887084867,8.53898993588185,0.0344093732719554,0.0203320301854259,2.8727557774976997,2.893087807683126,27.33376524649688,259.5905741210033
40,4,6,3,2,12,0.2,10,0.5,2,0.5,2.5,0.14285714285714285,0.6875,0.8333333333333334,0.4027777777777778,12.0,8.25,0.45870431169349624,12.0,31.516301393925875,1.5512248557792887,5.384958383868057,11.631343010057819,0.8266588539521429,12.458001864009962,0.0930421941817399,0.481294982719338,4.998688325848568,5.479983308567906,30.06776733676913,264.58862968518577
44,4,6,3,2,12,0.2,10,0.5,2,0.5,2.5,0.14285714285714285,0.75625,0.9166666666666666,0.44305555555555554,10.909090909090908,8.25,0.45870431169349624,10.909090909090908,37.779213674696315,1.8731005420382385,7.4034099720057265,15.875803702690591,2.403757933776228,18.27956163646682,0.1507154782949771,1.6121192287826227,6.883843086576674,8.4959623153593,33.24068825434073,270.1927404044902
48,4,6,3,2,12,0.2,10,0.5,2,0.5,2.5,0.14285714285714285,0.825,1.0,0.48333333333333334,10.0,8.25,0.45870431169349624,10.0,45.51529125589208,2.1933249278741975,9.968627931127353,21.046663324764726,7.036843487066501,28.083506811831228,0.2768985006172886,3.667282859315343,9.821194376975235,13.488477236290578,38.58893493134144,280.62983922838146
24,4,6,3,2,12,0.2,15,0.5,2,0.5,2.5,0.14285714285714285,0.4125,0.75,0.325,20.0,8.25,0.45870431169349624,20.0,31.42247131055645,1.7351378289725896,1.0479357411606054,10.874535569395848,0.1277532824763693,11.002288851872217,0.0,0.0064133728045114,3.5033608485616927,3.509774221366204,33.227605127948834,264.964064273909
28,4,6,3,2,12,0.2,15,0.5,2,0.5,2.5,0.14285714285714285,0.48125,0.875,0.37916666666666665,17.142857142857142,8.25,0.45870431169349624,17.142857142857142,38.214398927367895,2.256812164922604,1.7212487971970079,16.99315013017089,0.5758454445391951,17.568995574710083,0.0088222310285773,0.1261520095293206,6.535412240907964,6.661564250437285,36.42403398998928,271.2507390772764
32,4,6,3,2,12,0.2,15,0.5,2,0.5,2.5,0.14285714285714285,0.55,1.0,0.43333333333333335,15.0,8.25,0.45870431169349624,15.0,46.98979358011475,3.1637493837938333,2.6263632956728618,24.86343028444189,2.1247155890061915,26.988145873448083,0.0168525656726248,1.6162602078820805,11.078605808155173,12.694866016037246,42.288525981725535,285.53654081843626
36,4,6,3,2,12,0.2,15,0.5,2,0.5,2.5,0.14285714285714285,0.61875,1.125,0.4875,13.333333333333334,8.25,0.45870431169349624,13.333333333333334,57.74056232359669,4.659814224633264,3.8222100639089636,34.41835225968773,7.1042570692375495,41.52260932892528,0.0370357729967901,6.00461487059934,16.064446708619215,22.069061579218555,51.53263762293575,306.04112516822966
40,4,6,3,2,12,0.2,15,0.5,2,0.5,2.5,0.14285714285714285,0.6875,1.25,0.5416666666666666,12.0,8.25,0.45870431169349624,12.0,70.3215897571887,6.504272663100495,5.384958383868057,45.43663137332065,20.911720502350914,66.34835187567157,0.0661335756104658,15.713784055731832,20.51496047219773,36.22874452792957,66.05113853861977,333.87677111200566
16,4,6,3,2,12,0.2,20,0.5,2,0.5,2.5,0.14285714285714285,0.275,0.6666666666666666,0.2722222222222222,30.0,8.25,0.45870431169349624,30.0,34.20721904829058,1.425780638393883,0.24435409373043068,9.462864954560157,0.030431642491699256,9.493296597051856,0.0,0.0,2.431090458328615,2.431090458328615,37.12213552961789,259.8895948934711
